diff,time,res,mal,norm_score
49.33299062680988,32,1,8.47327280416297,51.799640158150375
45.51150300149412,27,0,17.30687413807887,43.23592785141941
35.88267747057819,25,1,33.72677325860451,37.676811344107094
52.429715430134806,32,0,10.85595311106272,49.808229658628065
49.699542831250696,29,0,5.221973119122864,47.21456568968816
59.67535967246393,36,1,9.60259613153176,62.65912765608712
76.97489709304278,27,1,42.94917323187518,84.67238680234706
64.28737456183342,27,1,3.989335412140332,67.50174328992509
45.816186998745465,29,0,43.7821411913181,48.10699634868274
36.41995165787192,27,1,67.67425421615881,40.06194682365911
35.30652229258741,25,0,44.4901723097149,37.07184840721678
36.351122580540164,33,0,3.381800241094407,34.53356645151315
72.70912265943886,31,0,72.18335825314394,76.3445787924108
44.657829321726375,25,0,68.1621920789455,46.8907207878127
39.39203905819379,32,0,59.346117648388415,41.36164101110348
74.89235310466404,29,1,15.64540258076305,78.63697075989724
37.02994933639522,26,1,29.0442608683148,38.88144680321498
74.98201729138833,26,1,6.822608855824103,78.73111815595774
46.9921565632448,33,0,7.012842790146479,44.642548735082556
61.69008749060191,25,0,39.92165425112768,64.77459186513201
68.42787461143249,35,0,73.42054160925056,71.84926834200411
51.33950321817326,36,1,35.72737828959846,56.47345353999059
58.32319574164361,27,1,58.30065935538929,64.15551531580797
66.41984732250708,26,1,10.073762970805328,69.74083968863243
40.988976985836516,31,0,42.848321528583455,43.03842583512834
37.1049864718376,28,1,48.670805756874394,40.81548511902136
53.2298605772271,30,1,18.744678114599832,55.89135360608846
55.87761765756629,33,0,25.56576468217895,53.08373677468798
41.01762552410953,27,1,60.36777376209945,45.11938807652049
39.5794411155602,25,0,57.94982464287206,41.55841317133821
71.10712308820311,28,1,61.392116240653685,78.21783539702342
78.86168516096032,34,0,27.238222913463687,74.9186009029123
68.95497588289257,29,1,68.08187697575846,75.85047347118183
44.66790451879136,28,1,15.435313253963908,46.90129974473093
56.12643914291118,31,1,33.26810157591749,58.93276110005674
76.14948902577478,36,0,41.530368063532784,79.95696347706352
53.265534227842956,31,1,31.525199447717583,55.928810939235106
47.1418635516554,35,0,31.280878410465345,44.78477037407263
68.01170483824953,36,1,36.53737559482171,74.81287532207448
48.62970241324385,36,0,27.543381884026843,46.19821729258165
74.3829418443451,33,0,7.179294920535079,70.66379475212784
54.25258738130303,32,0,17.981400655217044,51.539958012237875
42.91925625520458,31,0,50.39955615798129,45.06521906796481
59.96157187715859,28,0,17.63721297455756,56.963493283300664
78.85435412294622,27,0,60.88651918312729,82.79707182909353
70.61510465920969,32,1,35.08156932815141,77.67661512513067
38.914496738206466,27,1,32.658481767041685,40.86022157511679
50.77529249383447,35,1,36.973618830223,55.852821743217916
50.327853751279605,33,1,54.86078255778925,55.36063912640756
44.21771088487415,26,0,66.71403231429325,46.42859642911786
48.055916227777196,34,1,28.213132225555484,50.45871203916606
56.690538392610044,25,1,12.793530390009215,59.52506531224055
63.805833536789294,32,1,16.19415574853408,66.99612521362876
54.06622367936843,30,0,73.80735717934344,56.76953486333685
62.69314226963372,30,1,53.091211256259136,68.96245649659708
56.62262981870661,27,0,1.4155361244986646,53.79149832777128
36.248334036525854,25,1,26.401938700697762,38.06075073835215
44.17196338303751,33,1,2.8078497189965357,46.380561552189384
63.606437835484996,35,1,17.683878087379796,66.78675972725925
74.82028271025968,35,1,70.1994094546432,82.30231098128564
76.87073025677805,32,0,20.658805210983765,73.02719374393914
36.505244965105724,28,1,18.544549850678795,38.33050721336101
47.49668824022808,28,1,13.692094614365304,49.871522652239484
59.95460600425349,26,0,59.70681933311827,62.952336304466165
43.47791989876396,29,0,46.66560600311908,45.65181589370216
78.25791291624753,32,1,71.85446874235184,86.08370420787229
54.53342973717473,25,0,53.96520297539013,57.26010122403346
38.50125984024619,29,0,65.65752710168685,40.4263228322585
71.35770479112021,34,0,52.05811114575761,74.92559003067622
71.02769344452668,35,0,6.231000060028411,67.47630877230034
47.37039268082207,32,1,24.17633861645885,49.73891231486318
38.445293830588305,31,0,3.9997650040482697,36.52302913905889
47.80597836373766,32,0,5.2049067956240505,45.41567944555077
40.215294717511995,34,1,6.7150117749817575,42.22605945338759
47.477635017996896,33,1,13.047890690399319,49.851516768896744
41.54563683530883,36,1,60.283250068158246,45.70020051883971
66.96588390024526,32,1,55.66585658992713,73.66247229026979
58.24566952332164,27,1,40.872809930273405,64.0702364756538
77.23746779435007,36,0,37.86301177374215,81.09934118406757
35.4813717446647,31,0,1.5877055975120484,33.70730315743146
78.17711612694507,28,1,24.45576875812273,82.08597193329231
78.74806110443205,32,0,28.530308595329696,74.81065804921045
77.15500358688821,32,1,10.53764506866541,81.01275376623262
79.42988778522405,28,1,19.853999546889415,83.40138217448526
44.60758402131631,36,0,38.49040208899473,46.83796322238213
63.80294068072284,32,0,7.870413807717766,60.6127936466867
45.18637275432271,28,0,8.436039278809298,42.92705411660658
73.96151769185553,35,1,25.73980271733892,77.65959357644832
56.22488529070961,26,1,65.81744470811456,61.84737381978057
78.05097577483468,35,1,57.223651902386635,85.85607335231815
79.58855989218716,27,0,33.86728097681373,75.60913189757781
71.64692685676991,33,1,54.406168478102046,78.8116195424469
74.64079351081395,35,1,36.3789506041832,82.10487286189534
50.9193490025832,34,1,49.9219579767145,56.01128390284153
48.44893276836768,28,1,70.66056821138059,53.293826045204455
79.4002216356388,30,0,13.61680722225273,75.43021055385687
78.53200784385794,30,0,74.26025616936607,82.45860823605084
66.67055204749674,27,0,29.627970525469465,63.337024445121905
66.86500871717467,33,0,58.37110682686798,70.20825915303341
39.153904571143585,25,1,52.788764369880475,43.06929502825794
77.56153284677688,28,0,31.206887149893756,73.68345620443804
52.86935796423923,35,0,74.92731246308745,55.51282586245119
79.8072496230401,25,0,66.99224373666783,83.7976121041921
54.991613352946196,33,0,31.091762900836407,52.24203268529889
75.73872849769904,31,1,58.476201882126794,83.31260134746894
47.74872645789424,28,1,12.89060504835289,50.13616278078896
78.49329836718631,29,1,64.43196624749746,86.34262820390495
59.77949040007255,26,0,13.566823513708979,56.79051588006892
67.29576872680425,28,1,69.53406473441797,74.02534559948468
63.64496479430902,30,0,42.23843737606137,66.82721303402447
36.34346349128223,28,0,73.76332471420203,38.16063666584634
65.07423582158343,32,0,19.72795798106693,61.82052403050426
52.84606164775684,35,0,28.29674248623404,50.203758565369
54.65782841180897,26,1,68.28536545845816,60.12361125298987
62.436329843049016,33,0,30.58385404119787,59.31451335089656
68.04234247406927,34,1,67.6011710851365,74.8465767214762
79.78728504960534,34,1,70.53672108301897,87.76601355456587
43.911621417312645,35,1,43.62152983281315,48.30278355904391
68.93785555982915,30,0,66.45212672169109,72.3847483378206
48.934216461514666,33,1,6.124664803049404,51.3809272845904
55.73154431456352,27,0,10.133170501028324,52.94496709883535
63.29681745888715,36,0,26.11204420929451,60.13197658594279
55.51816448113864,27,1,38.87880585837725,61.06998092925251
65.66995570791462,36,1,26.80452159033303,68.95345349331035
53.900102087991016,33,0,19.491930796541276,51.20509698359147
56.367117580985095,28,1,22.986235390345247,59.18547346003435
63.81350981651116,31,1,25.264881099865242,67.00418530733671
43.76158647225259,25,0,59.99944153462985,45.949665795865215
60.32585977984942,33,0,13.44965915410262,57.30956679085695
44.941479564455356,34,1,13.112001299988918,47.18855354267812
68.77747000814841,25,1,33.96083769688299,72.21634350855584
65.06432606701853,33,0,9.390247450931552,61.8111097636676
55.423780219919436,25,0,8.596952942408118,52.65259120892347
41.86271234782136,32,1,33.75428118457429,43.95584796521243
62.54588579030738,26,1,41.632649564158314,68.80047436933812
66.26098592174876,28,0,51.10755785062437,69.5740352178362
44.48929330831249,27,1,65.18403156437434,48.93822263914374
48.06529360192454,35,0,43.036743278488785,50.468558282020766
43.4243877631235,28,1,70.20588580846977,47.76682653943585
46.38021349796856,28,0,51.07479427953843,48.69922417286699
41.92284988978085,26,0,70.23432981903233,44.01899238426989
60.72698785531178,33,1,36.14897097241323,66.79968664084296
46.73723780806779,28,0,71.33584426443505,49.07409969847118
53.6473865621502,30,1,56.71677174726923,59.01212521836523
35.899010825648524,36,1,28.236942730470975,37.69396136693095
61.66617681060504,25,1,60.06551920334065,67.83279449166554
46.15243028077236,33,1,34.57953623177363,48.46005179481097
46.06491851147047,30,1,66.62541046408836,50.671410362617515
73.24670129820254,33,0,55.44224433392987,76.90903636311266
71.92499822629918,34,1,38.55850127704381,79.1174980489291
78.65490075363724,26,0,42.81106037845298,82.58764579131909
55.30947742767924,29,1,24.635899637940778,58.0749512990632
51.78309234172913,29,0,63.426891071856616,54.37224695881559
75.17596205540528,33,1,58.093621077315824,82.6935582609458
38.64952308993882,30,0,13.491968038407787,36.71704693544188
60.274277471593074,31,0,4.241322454553123,57.26056359801342
53.68840244656897,25,1,73.33537221406422,59.057242691225866
57.730280752619905,36,0,5.343231338610358,54.84376671498891
42.36509997631379,32,1,61.03439673144935,46.60160997394517
53.99517627640998,31,1,32.54328356262367,56.69493509023048
48.95592421845784,27,0,61.454748267963716,51.403720429380726
51.32325104900615,33,0,51.998021342608695,53.88941360145646
43.300093675776154,30,0,64.70398952110352,45.46509835956496
57.02482010791191,25,0,11.1573574632923,54.173579102516314
73.625859187649,29,0,7.5796033997656025,69.94456622826655
38.544461795331394,30,1,17.11343213797,40.471684885097964
78.73705078132554,34,0,47.232356948796095,82.67390332039182
58.39404245968186,29,0,73.63417798311703,61.313744582665954
48.46143715763103,26,0,69.57922207436471,50.884509015512585
70.91684737213635,31,1,36.03230210820063,78.00853210934999
72.37136833566024,34,1,21.443008787780677,75.98993675244324
55.93872756734169,26,0,1.6968573851132347,53.1417911889746
46.452157964330866,36,0,71.09076379726241,48.77476586254741
36.26669761545951,35,0,70.04120836298789,38.08003249623249
43.60983509429314,35,0,22.374173159508768,41.42934333957848
47.48256695178095,28,0,27.142440751102402,45.1084386041919
75.36065137599806,36,0,36.919658166695896,79.12868394479796
75.06522715464305,32,0,65.617267575427,78.81848851237521
37.22529951401425,36,0,13.76942332590254,35.36403453831354
51.83312651875055,28,1,64.2780770143193,57.0164391706256
56.82719983792583,35,1,29.047731329244368,59.66855982982212
67.92195613200344,36,1,64.86960063508617,74.7141517452038
66.94762437092749,31,0,22.351012700474932,63.60024315238111
42.58722982184029,33,1,51.29012902592594,46.84595280402432
77.76266665250967,35,0,58.063307283199116,81.65079998513515
47.53299841503749,35,1,41.49125406651614,52.28629825654124
77.12565249257648,33,0,62.0278350779258,80.9819351172053
50.27536787651964,28,1,58.132380348452806,55.302904664171606
78.71301115233084,27,1,28.54324941311337,82.64866170994738
49.436977019278444,32,0,30.769447466696132,46.96512816831452
36.09550379955898,27,0,24.791391205505757,34.29072860958104
51.78689916552912,36,1,60.67515355748483,56.96558908208203
45.71385469863208,35,1,53.018527661320064,50.28524016849529
44.37695949502783,30,1,30.359706263520906,46.595807469779224
66.55163118535964,25,0,54.892633041913285,69.87921274462762
65.20598835996266,26,0,61.52884989195487,68.46628777796079
46.834665401994116,36,1,57.15190055943078,51.51813194219353
35.84086222983098,27,0,43.163618355084054,37.632905341322534
52.913172893598215,26,1,9.097542107160297,55.55883153827813
37.571756645923074,25,1,46.0554968182007,41.328932310515384
49.25660175471527,28,0,34.95999477299073,46.79377166697951
76.27263973092153,35,0,44.25418119707871,80.0862717174676
60.59171970057735,25,1,74.03670851127518,66.65089167063509
71.66893194982839,29,0,57.52963121472098,75.25237854731981
63.44525816552279,28,0,12.20180292608051,60.27299525724665
61.05629897508515,36,1,66.16034893975058,67.16192887259366
61.26650578943786,36,1,60.43675830214349,67.39315636838164
76.54049072219192,36,1,58.148541280213585,84.19453979441111
41.88339344224952,31,0,63.412719094719854,43.977563114362
78.571472627421,26,0,52.29645692764557,82.50004625879205
65.7527504141343,27,1,0.9505909583842231,69.04038793484101
61.66484943428355,31,0,31.178894965978003,58.581606962569374
42.992528784847664,29,1,14.476873037220287,45.14215522409005
44.55212081200252,34,1,47.11706073910925,49.00733289320277
44.74154481295667,25,1,69.8448337479356,49.21569929425233
45.638763315036506,27,0,72.00550916912533,47.92070148078833
72.01925887069201,34,1,67.6272575662065,79.22118475776122
56.726795242496124,33,1,50.500102392561296,62.39947476674574
49.128055935204586,36,0,14.01787263239278,46.671653138444356
56.278654261094516,25,0,20.715247110035126,53.46472154803979
47.86506881005202,29,1,5.8403459278263075,50.25832225055463
69.6188113936075,29,0,10.582618165039953,66.13787082392713
70.57130423772226,33,0,71.27231736842658,74.09986944960838
43.599826057595344,27,0,64.5595152083734,45.779817360475114
45.20212624698615,26,0,2.7573007035673225,42.94201993463684
65.96858737959946,31,1,1.7983908371401236,69.26701674857942
66.23276093830394,34,1,74.15130062050062,72.85603703213434
35.3106577127717,27,1,65.37355507774848,38.84172348404887
52.14750826786792,31,0,41.199318644982476,54.75488368126132
41.908759427155715,30,0,27.368767441827615,39.81332145579793
42.46491232856883,30,0,42.40462718026984,44.58815794499727
52.60432847347421,30,1,67.87742454592471,57.864761320821636
74.45216528132511,25,1,49.29217906959809,81.89738180945761
79.27147884498501,34,0,41.331735721485494,83.23505278723427
54.15324537361631,34,0,7.275938603856486,51.445583104935494
42.81952247776205,34,1,57.6809537915838,47.10147472553825
52.10591307834826,27,1,14.666345146322096,54.711208732265675
61.02131495035477,30,1,31.15231433155409,64.0723806978725
70.29098731875055,26,0,39.803696690925285,73.80553668468808
77.27338068018851,26,1,25.96968672435641,81.13704971419793
56.78130980128499,33,1,57.23997039924189,62.45944078141349
47.38133971353658,26,0,63.71809917431889,49.750406699213414
47.91142484873051,25,1,55.04343826234159,52.70256733360356
71.91977547041031,31,1,32.222109736463814,75.51576424393083
55.51561874487069,36,1,18.21128797995067,58.291399682114225
48.987516396784365,25,0,39.08412729163352,51.43689221662358
65.20729706552787,29,1,70.67389948669465,71.72802677208065
67.61313528327813,28,0,65.70771945135192,70.99379204744203
37.253211794925996,36,1,74.0231006004739,40.9785329744186
42.081897349703276,25,0,70.14309773414784,44.18599221718844
66.33299542278559,33,1,63.623063475099364,72.96629496506415
58.13796752633057,35,0,25.25754019200992,55.231069150014044
50.877144093527235,32,1,13.128538089284502,53.4210012982036
54.033147330433536,30,1,6.190421932770432,56.734804696955216
52.286686850833114,27,0,69.67115268050117,54.90102119337477
57.19173495273918,31,0,61.10926839958569,60.05132170037614
43.7730933734675,27,0,19.412840248129214,41.58443870479413
58.43117825613419,25,1,48.498251565194806,64.27429608174761
72.5421005843447,36,0,17.759656858819266,68.91499555512746
64.47593000527928,26,1,65.60173410733017,70.92352300580721
45.09087456989605,33,1,33.57843390415344,47.345418298390854
37.37175918443082,30,1,53.98729946651254,41.1089351028739
68.43818270845594,34,1,40.38914808820887,75.28200097930153
49.20688059163629,27,1,30.486575635543712,51.667224621218104
42.86672279246634,31,0,27.645586846482363,40.723386652843026
72.91749940214011,35,1,30.975933967730548,76.56337437224711
78.49412577646795,33,1,69.18324565746964,86.34353835411474
41.02502854670661,27,0,22.73607475898925,38.97377711937128
64.40774087763596,35,1,55.59502409035739,70.84851496539956
43.79914579705307,34,1,50.30603737624079,48.17906037675838
78.75891635581937,29,1,30.941961960118565,82.69686217361033
58.817236693379556,34,0,61.128713153823675,61.758098528048535
78.48602961565582,28,1,28.87830853569293,82.41033109643861
71.49770652019757,26,1,52.09619028434402,78.64747717221732
35.7584863362477,30,0,44.65710216142299,37.546410653060086
63.65603901143933,29,0,7.6289336114107185,60.47323706086737
73.40463863238325,30,0,55.571018476855194,77.07487056400241
58.40460514240327,30,1,46.13376318785841,64.24506565664359
35.97557175426587,27,0,28.54979436521856,34.17679316655258
44.79344063968281,34,0,37.605186602722895,47.03311267166695
48.5002261974124,27,0,53.165833966446975,50.92523750728302
78.97924369140117,26,0,33.1697754074338,75.0302815068311
54.54367386339561,34,0,19.49079727182088,51.81649017022583
66.96623880484302,29,1,40.88741310398072,73.66286268532731
66.92726094055524,31,1,44.69430521736252,73.61998703461077
61.320369713085114,25,0,49.297662539542216,64.38638819873937
63.728547849970525,33,0,52.14006677405956,66.91497524246905
56.77248085456388,25,0,18.67879498697214,53.93385681183569
63.73329650297424,29,0,59.65399264183605,66.91996132812295
41.60309449059267,30,1,61.763409399662315,45.76340393965194
47.14680323114027,35,1,13.522255762384278,49.50414339269728
68.29683561724704,29,0,8.564423722027756,64.8819938363847
40.10820615165719,34,0,43.11589595995049,42.11361645924005
75.19731080294363,34,0,27.654496474850227,71.43744526279644
37.903037077417125,35,1,57.76954253028201,41.69334078515884
76.80131173776572,29,0,37.262559384271945,80.641377324654
76.97323256324438,33,1,23.69468986281577,80.8218941914066
60.56656074073077,25,1,67.83480927549985,66.62321681480385
65.70659455767822,26,0,28.9468087384271,62.4212648297943
42.43855760847286,33,0,44.606173086928095,44.560485488896504
35.76104004126957,36,0,69.4632853895342,37.54909204333305
72.3587197490648,36,1,3.111531798048678,75.97665573651804
66.29738974813903,28,0,2.975910387705319,62.98252026073207
38.64988730591667,36,0,73.90002607670877,40.5823816712125
56.27947340036118,35,1,0.44303694410158245,59.093447070379234
44.74566385350133,26,0,53.305612196924734,46.98294704617639
64.78297618646332,26,0,12.792833332078729,61.54382737714015
35.530825820686445,36,0,59.464964555356,37.307367111720765
57.03675749620524,36,0,3.6535068173450758,54.184919621394975
66.90880053420938,36,1,25.010882971119212,70.25424056091984
60.398784938526305,36,0,69.764340816407,63.41872418545262
45.783364957913264,27,1,63.903635176485,50.36170145370459
66.28771784683407,28,1,72.21395991986336,72.91648963151748
60.35760994814689,26,1,48.98984475358769,66.39337094296158
56.473357890406035,27,1,52.17073982819412,62.12069367944664
78.4362221573565,28,1,48.452246592765555,86.27984437309215
67.23538042266827,35,1,16.51605658987578,70.59714944380168
39.88286418062977,36,0,74.22273812752597,41.87700738966126
60.68941354854829,28,0,8.245795114162402,57.65494287112087
69.74599479130197,33,1,66.23563868986055,76.72059427043216
41.58912219818852,34,0,12.065535211043521,39.50966608827909
59.23732837637252,26,0,29.592676213197596,56.275461957553894
63.10352082218188,33,0,13.784826776731585,59.948344781072784
56.59817390260332,29,1,61.925408563254,62.25799129286365
52.09206824468677,27,0,39.5628111918198,54.69667165692111
54.57834209522031,34,1,13.138709489345063,57.307259199981324
79.95552943104413,29,0,14.99106047438239,75.95775295949193
63.72511021443509,30,0,64.71720023791251,66.91136572515684
60.50392663663494,28,1,38.4359065432997,66.55431930029843
69.60244364829764,30,1,49.14055064714966,76.5626880131274
61.133262642222704,31,1,8.036098537956715,64.18992577433384
64.65356336585167,26,0,73.23450705235416,67.88624153414425
67.22525477534785,26,0,7.485665471024369,63.863992036580456
61.42656192760348,28,1,68.34066039571573,67.56921812036383
36.97583485875599,33,0,66.99382977946615,38.82462660169379
47.49671965395768,30,1,63.081117522641954,52.24639161935345
62.918894905487186,35,0,0.0029636422883033697,59.77295016021283
52.518321665771985,29,1,74.56894712005588,57.77015383234918
51.36418857322338,30,0,35.38318619162082,53.93239800188455
50.09104632405264,34,0,25.000931383427012,47.58649400785001
56.19618499692302,33,0,28.6895905058475,53.38637574707687
46.24038311985616,36,0,55.11527496627644,48.55240227584897
45.987928186876594,33,1,68.05689864044432,50.58672100556426
69.63993079203988,27,1,65.92081329545819,76.60392387124386
42.41647430263264,28,0,47.95411879349979,44.53729801776428
77.35094542902081,27,1,25.307229920220077,81.21849270047186
71.41029153804033,35,1,32.494824131544156,74.98080611494234
66.95463240191793,34,0,61.820403395721534,70.30236402201383
49.91672694796,31,0,72.09736998671825,52.412563295358
71.31310772309212,27,0,71.9123446367426,74.87876310924672
59.884886923523496,26,0,2.2523551539637947,56.89064257734732
64.58445112751288,32,0,27.731629492976744,61.35522857113723
44.77340683780521,34,0,5.755080916149147,42.53473649591495
48.621398403149385,27,0,47.91858642619668,51.052468323306854
55.596618595444866,29,0,60.800045350603746,58.37644952521711
54.887432801493354,33,1,32.99911549452171,57.63180444156802
37.95254148507183,36,0,20.109042219533197,36.05491441081824
42.322973453394916,36,0,40.450877367429214,44.43912212606466
63.37244600715883,29,1,73.62578186770922,69.7096906078747
61.269364933279704,33,0,61.20254843712784,64.33283317994369
60.561463048809344,32,0,74.28813725032326,63.589536201249814
78.65460602144867,33,1,14.584902589343335,82.58733632252111
58.25038294255893,33,0,69.16805381495533,61.162902089686874
64.22785890813833,34,1,57.276010768583404,70.65064479895216
61.710070776041775,26,1,33.798780899455465,64.79557431484386
74.38786308063982,29,0,52.214415947497805,78.10725623467181
39.57170406630998,25,1,55.584231964596434,43.52887447294098
63.85671166561913,31,0,39.544088175338224,67.04954724890008
47.12171964860109,29,0,40.84381824582724,49.477805631031146
71.57616639700544,25,1,34.90589405139629,75.1549747168557
56.92067286599223,28,0,31.272456718921966,54.07463922269262
40.37960160735627,31,0,16.426518666601638,38.36062152698846
71.95541985550676,28,0,67.3552563496962,75.5531908482821
42.12836778776656,28,0,64.10365284417423,44.23478617715489
41.74948932647298,33,1,49.81863549178004,45.92443825912028
65.63158505510663,31,1,60.11390301034008,72.19474356061728
64.74058732215163,36,1,39.10255836143289,71.2146460543668
38.04355815705519,26,0,46.69862017689472,39.94573606490795
71.66699619717534,29,0,25.07058772940523,68.08364638731658
73.41503317174026,29,0,55.288660768833566,77.08578483032727
47.84312081223002,29,0,34.34126756818966,45.450964771618516
72.1870734518333,30,1,10.77246901400735,75.79642712442497
55.07592471205658,32,0,44.275488686280895,57.82972094765941
58.221690753453764,31,1,66.03149727183227,64.04385982879914
72.32675144758227,35,1,56.93243137155844,79.5594265923405
45.17059208952752,33,0,37.22327777572517,47.429121694003896
65.34345926781171,35,1,55.07175750816018,71.87780519459288
41.79716658729378,27,1,14.1512834306668,43.88702491665847
70.26776744470565,36,1,19.17619216331332,73.78115581694094
38.708369269823585,31,0,61.39229964741062,40.64378773331477
46.70331090933103,25,0,16.905176698187436,44.36814536386448
61.900074862732694,29,0,1.1756404070780713,58.80507111959606
55.622570405135974,25,0,29.094799233503714,52.841441884879174
39.05061333696016,36,0,13.948927532251387,37.098082670112156
66.80302602038509,27,1,48.381533181136575,73.4833286224236
37.705205243763324,28,1,9.856297769555042,39.59046550595149
59.829412003109965,27,0,32.771459494994254,56.83794140295447
73.04590230171371,28,1,4.3992085143989055,76.69819741679939
35.51302795137391,35,1,18.072642347771744,37.2886793489426
69.55212674668215,36,1,53.42017119428805,76.50733942135037
71.33165155971736,25,1,14.207312718895585,74.89823413770323
57.91291232980453,33,0,71.76597663001931,60.808557946294755
72.07539104614358,32,0,10.84163053210573,68.4716214938364
39.20792246299357,30,0,53.736288972028476,41.16831858614325
62.7067709922641,27,0,58.80526310334054,65.8421095418773
56.60965139712449,32,1,53.592113878803524,62.27061653683694
78.82428666717229,34,0,21.172115087275024,74.88307233381367
40.03335511106753,30,1,49.65889245925686,44.036690622174284
44.847389893076446,29,1,26.506420242881397,47.08975938773027
42.92349655149558,33,0,36.47065350059862,45.069671379070364
53.88384540475444,26,0,36.637119461849245,56.57803767499216
56.225085736795236,35,1,45.82872476341665,61.84759431047476
59.852784033731005,25,1,12.952272141106736,62.845423235417556
64.475849967319,27,0,17.14630538347718,61.25205746895304
57.192396520575436,29,1,30.264801109622955,60.052016346604205
74.59979305749921,32,0,61.36500536260213,78.32978271037418
60.60001969073166,30,0,38.50761097860843,63.63002067526825
63.395562747319474,35,0,62.281517352626445,66.56534088468544
61.827853403898175,25,1,63.67248059335281,68.01063874428799
72.42588370629151,36,1,34.73847562926873,76.0471778916061
75.13151270213949,36,0,30.599191696988928,71.37493706703252
36.51505013348058,28,1,56.19167130895665,40.166555146828635
35.83289923807564,30,1,7.839101088302708,37.624544199979425
67.61246163340965,30,0,69.82718134434333,70.99308471508013
62.284147176317155,33,0,59.87924918774247,65.39835453513301
42.75620719820293,25,1,39.31938385868777,47.031827918023225
73.64449569647067,27,0,40.294508368204234,77.3267204812942
55.99584809981802,25,1,40.21715921181861,61.595432909799825
77.84706239050597,28,1,58.36272339624527,85.63176862955656
78.05215395044388,28,0,34.876455885370426,74.14954625292168
46.65814003388346,33,1,70.58825571782931,51.32395403727181
46.42573475204935,33,0,15.85712184612921,44.10444801444688
66.97631636545931,26,0,24.26442225621551,63.627500547186344
57.96077684370066,34,1,40.09066815965691,63.756854528070726
38.1416300505683,31,0,63.720317361554045,40.048711553096716
43.26062974416899,34,1,55.10877416316253,47.58669271858589
54.30502219574173,33,0,45.01786447327731,57.02027330552882
69.94765158165886,35,1,15.009507444920555,73.4450341607418
72.51004266269658,30,1,59.535840902951115,79.76104692896624
60.33583705622806,34,0,49.881591725588926,63.35262890903946
68.8328972841594,30,0,28.193423088653407,65.39125241995143
49.882673166114316,35,0,12.300241704416218,47.3885395078086
44.190630314911026,34,1,25.222231293702492,46.40016183065658
57.70728643817613,28,1,12.220098519076142,60.59265076008494
76.86898933791238,32,0,52.0264046933515,80.712438804808
54.56252682349778,30,1,48.64344681722802,60.018779505847554
73.73717272868531,33,0,27.069895533382276,70.05031409225104
46.397231899655466,29,0,25.285275910756763,44.07737030467269
64.79963387901688,31,1,57.85559523992668,71.27959726691857
35.86423737726798,27,0,56.97449131235201,37.657449246131385
64.30375612625295,33,0,34.94416252524016,61.0885683199403
45.67595271883053,32,0,67.90064933428862,47.959750354772055
77.50726488218623,36,1,61.19170741928431,85.25799137040485
36.34665711697895,25,0,58.83990099618572,38.1639899728279
50.53185986318844,25,1,73.90083874162563,55.58504584950728
67.2738235399905,27,1,53.88139598954976,74.00120589398955
76.08459605515613,26,1,24.523083960440907,79.88882585791393
56.45651408015176,34,1,71.27929680819764,62.10216548816694
53.56587198017951,35,1,6.624222123814722,56.24416557918848
78.95048546518251,26,1,33.795882192135004,82.89800973844163
35.11459396336493,31,1,5.917627763539612,36.87032366153318
36.27999579734828,27,0,42.13403851448964,38.093995587215694
70.52450603552975,35,1,21.47604655220826,74.05073133730625
37.418020372029616,28,0,28.36290722127923,35.54711935342814
72.87710879779677,34,1,37.083442782508776,80.16481967757645
74.84776234710964,29,1,14.379555138005257,78.59015046446513
43.66203895137456,29,0,61.430296180329385,45.84514089894329
50.44878128139812,31,0,57.393189157231994,52.971220345468026
77.07398388978365,32,0,36.674097399994984,80.92768308427283
60.291478597026526,26,0,46.99415297287515,63.30605252687785
42.329352563516366,25,1,54.4837434908023,46.562287819868004
52.85716001552427,26,0,43.66804225346597,55.50001801630049
64.99935813105253,29,1,49.35783356032307,71.49929394415778
48.45584142165602,32,1,30.75858750436929,50.87863349273882
61.75706249025418,32,0,74.10855672737173,64.84491561476689
56.78650604067523,25,0,5.188240316655765,53.947180738641464
67.60384903315466,28,1,63.9851211977451,74.36423393647013
61.88659589355595,26,0,27.744059908600917,58.79226609887815
60.77503754308443,32,1,2.6899768874879078,63.81378942023865
63.603087653977624,28,0,47.8424435128149,66.78324203667651
49.663229293777285,27,0,56.39174847621855,52.14639075846615
39.27640441448802,29,1,38.9872045053447,43.20404485593682
38.83938367901621,32,1,34.128547288050584,40.78135286296702
55.667188434011486,32,0,0.2713730372234713,52.88382901231091
51.71003859354425,29,0,68.18793770159539,54.29554052322146
59.736920126993134,32,0,36.263131233777685,62.72376613334279
49.65927543917875,30,0,31.650398426590815,47.176311667219814
78.390307126701,35,0,23.107496340437134,74.47079177036595
48.794653625178356,31,0,22.422533383098738,46.35492094391944
70.51623474068023,27,1,17.09011362045211,74.04204647771425
67.16665068132019,26,1,63.53906161853566,73.88331574945221
55.46649244749433,29,1,74.10275227150316,61.013141692243764
52.97116404447065,31,1,29.192629324162812,55.61972224669418
53.79068517624439,35,1,22.378947208429146,56.48021943505661
69.02945743370498,25,0,33.05432733488805,65.57798456201972
50.87525535251164,31,0,3.7179727080068115,48.33149258488606
46.070657649281294,28,1,13.992710212740182,48.374190531745356
77.88324995807425,27,0,30.740745758794812,73.98908746017054
51.35464376928637,34,0,3.8000073509779324,48.78691158082205
